The Duration of the packet's flow,Packet header length,Protocol Type,Time-to-Live,Rate of packet transmission,Rate of outbound packets transmission,Rate of inbound packets transmission,"Indication whether FIN flags appear in the traffic (1 for true, 0 otherwise)","Indication whether SYN flags appear in the traffic (1 for true, 0 otherwise)","Indication whether RST flags appear in the traffic (1 for true, 0 otherwise)","Indication whether PSH flags appear in the traffic (1 for true, 0 otherwise)","Indication whether ACK flags appear in the traffic (1 for true, 0 otherwise)","Indication whether ECE flags appear in the traffic (1 for true, 0 otherwise)","Indication whether CWR flags appear in the traffic (1 for true, 0 otherwise)",Number of packets with an ACK flag,Number of packets with a SYN flag,Number of packets with a FIN flag,Number of packets with an URG flag,Number of packets with an RST flag,"Indication whether the application layer protocol is HTTP (1 for true, 0 otherwise)","Indication whether the application layer protocol is HTTPS (1 for true, 0 otherwise)","Indication whether the application layer protocol is DNS (1 for true, 0 otherwise)","Indication whether the application layer protocol is Telnet (1 for true, 0 otherwise)","Indication whether the application layer protocol is SMTP (1 for true, 0 otherwise)","Indication whether the application layer protocol is SSH (1 for true, 0 otherwise)","Indication whether the application layer protocol is IRC (1 for true, 0 otherwise)","Indication whether the transport layer protocol is TCP (1 for true, 0 otherwise)","Indication whether the transport layer protocol is UDP (1 for true, 0 otherwise)","Indication whether the application layer protocol is DHCP (1 for true, 0 otherwise)","Indication whether the link layer protocol is ARP (1 for true, 0 otherwise)","Indication whether the network layer protocol is ICMP (1 for true, 0 otherwise)","Indication whether the network layer protocol is IP (1 for true, 0 otherwise)","Indication whether the link layer protocol is LLC (1 for true, 0 otherwise)",Tot sum,Minimum packet length in the flow,Maximum packet length in the flow,Average packet length in the flow,Standard deviation of packet length,Tot size,The time difference between two consecutive packets,The total number of packets,Magnitude (calculated as the mean of the average lengths of incoming and outgoing packets in the flow),Radius (calculated as the averaged variances of packet lengths for incoming and outgoing packets),Covariance (covariance of the lengths of incoming and outgoing packets),Variance (calculated as the ratio of variances in packet lengths between incoming and outgoing packets),Weight (calculated as the product of the counts of incoming and outgoing packets),label
0.0226728129386901,22275.0,17.0,64.0,19631.011648216165,19631.011648216165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83028641.89213072,9.5,10.0,0.0,0.0,0.0,141.55,DoS
0.0359490084648132,20295.0,16.84,64.54,11279.375913100415,11279.375913100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,530.28,50.0,55.28,50.3690102735242,1.3367887535882963,50.48,83011906.0399218,9.5,10.036397547791225,1.89413779664956,16.46754937974883,0.11,141.55,DoS
0.0131578159332275,12425.0,17.0,64.0,18827.957993341573,18827.957993341573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83011798.68447556,9.5,10.0,0.0,0.0,0.0,141.55,DoS
0.0,54.0,6.0,64.0,18.175934103363915,18.175934103363915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82946573.29381758,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS
0.0078899312019348,197.05,16.67,65.48,4.31818693509285,4.31818693509285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1902.16,176.2,186.8,181.5767392036928,3.0808234807172905,179.07,83007041.06081213,9.5,19.05518777654005,4.37275418327735,87.78603501386698,0.15,141.55,DoS
0.0040254211425781,5890.5,16.84,65.91,29356.977926895524,29356.977926895524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,527.0,50.0,52.0,50.13375428063509,0.4969953139951236,50.2,83011698.08443782,9.5,10.01333604669032,0.704371268194931,2.498949545095283,0.1,141.55,DoS
2.129600319862366,2430330.22,16.89,65.54,2081.194450231976,2081.194450231976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5681.48,483.48,554.0,543.1966938422773,25.001785570413467,543.96,83707225.45714292,9.5,32.94790828048429,35.40679497157716,4531.007488727305,0.14,141.55,Mirai
0.0,1.23,46.12,65.27,14.58087033908322,14.58087033908322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6131.23,544.75,592.0,586.6589315875474,14.462741614843925,581.99,83681534.60821041,9.5,34.249025048794024,20.502324617860825,2353.4724616585618,0.09,141.55,Mirai
0.0017907905578613,2.22,46.59,63.83,17.411630489890925,17.411630489890925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6138.3,514.3,592.0,585.1913752426623,21.510313981754088,586.82,83677117.86162466,9.5,34.20642330875778,30.45938401081549,3177.5348995922795,0.15,141.55,Mirai
0.3282012224197387,285531.6,16.84,65.91,1618.6613371783862,1618.6613371783862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5778.28,515.28,554.0,551.6064797419643,9.298179096097892,549.16,83763130.19585086,9.5,33.213316804617754,13.186243846988733,1090.9392560340457,0.08,141.55,Mirai
0.0,0.88,46.7,64.0,5.035254430588694,5.035254430588694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5975.9,484.9,578.0,565.271075679996,29.189238698212613,573.1,83574174.11449198,9.5,33.60364076060847,41.31690423268309,4811.454919690356,0.19,141.55,Mirai
1.885545027256012,1061209.16,17.0,64.0,1098.9211114442664,1098.9211114442664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5817.0,554.0,554.0,554.0,0.0,554.0,83759206.39490002,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai
0.0,0.0,47.0,64.0,35.37571532794386,35.37571532794386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592.0,592.0,592.0,0.0,592.0,83676994.87919775,9.5,34.409301068170514,0.0,0.0,0.0,141.55,Mirai
0.0,0.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6069.0,578.0,578.0,578.0,0.0,578.0,100381662.49008416,9.5,34.0,0.0,0.0,0.0,141.55,Mirai
0.0,0.0,47.0,64.0,140.6658505910959,140.6658505910959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592.0,592.0,592.0,0.0,592.0,83677015.60190353,9.5,34.409301068170514,0.0,0.0,0.0,141.55,Mirai
0.4063892817497253,825737.0,17.0,64.0,3667.377412690736,3667.377412690736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5817.0,554.0,554.0,554.0,0.0,554.0,83784938.81887884,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai
1.0351730918884277,360698.32,17.0,64.0,647.0174875985417,647.0174875985417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5817.0,554.0,554.0,554.0,0.0,554.0,83707381.23225214,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai
0.0,2.47,45.3,67.18,42.40268510655508,42.40268510655508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5849.54,414.1,578.0,561.4827892104886,47.36509286375198,557.95,83581500.81829172,9.5,33.49885824418257,67.10977547656974,7264.140286186984,0.32,141.55,Mirai
0.0,5.88,45.99,69.55,28.003752257530383,28.003752257530383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5960.04,469.04,578.0,567.8891209228508,29.920712683793457,566.54,83651079.21761288,9.5,33.69469317082537,42.40101581800922,3264.722173025171,0.29,141.55,Mirai
3.202487964630127,3784651.0,17.0,64.0,2133.176397569257,2133.176397569257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5817.0,554.0,554.0,554.0,0.0,554.0,83767595.64574172,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai
0.0,0.0,47.0,64.0,3.997409591848696,3.997409591848696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6216.0,592.0,592.0,592.0,0.0,592.0,83694061.12910141,9.5,34.409301068170514,0.0,0.0,0.0,141.55,Mirai
0.085519528388977,95.0,6.0,71.3,16.595395496783617,16.595395496783617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,859.4,54.0,58.0,55.36127802366193,1.8301371958731545,57.2,166847735.9664744,13.5,10.521393651114945,2.587812822827371,3.381737502095572,1.0,244.6,Recon
790.3879307985305,5032.6,9.9,86.9,10.820182055135778,10.820182055135778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1785.2,47.9,357.0,116.32262759428394,82.24815553457493,115.5,166421211.6633555,13.5,15.26195339714925,116.50822650006546,6806.060298277682,1.0,244.6,Recon
14.186174201965333,573.1,9.9,67.5,40.82507784269262,40.82507784269262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2029.3,60.0,357.0,132.89220783387577,106.3264679104144,76.6,166439376.8545238,13.5,16.307586725377426,150.6094098607149,11390.354734219902,1.0,244.6,Recon
0.0476341009140014,78.0,6.0,73.2,16.80250840304548,16.80250840304548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,306.2,54.0,56.8,55.226984126984135,1.3503955096407476,56.4,0.0027037143707275,5.5,10.509366205858484,1.9097476443016728,2.610454018644495,0.7,38.5,Recon
22.5683856010437,41076.2,8.2,87.3,21.711189404645687,21.711189404645687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,141.6,291.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,718.4,77.0,215.8,130.60142857142858,51.648305055120034,130.2,0.0248055934906005,5.5,16.14015773882499,73.04173348253364,3105.443344671202,0.9,38.5,Recon
327.5844061970711,112748.59,7.94,75.65,42.84224238747756,42.84224238747756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.92,0.07,149.56,353.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1259.55,62.55,261.95,115.51709415116191,67.92745756830314,125.4,83241813.51274946,9.5,14.939613298519411,96.21248438798568,7771.905457821059,0.91,141.55,Recon
131.23393510818482,10810.73,11.2,82.14,30421.492782200403,30421.492782200403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.56,0.0,12.24,24.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1018.35,56.52,218.74,94.45463379319342,46.53003144253918,94.5,83242567.76071869,9.5,13.61800924072831,65.88818626659179,3145.4699059569166,0.93,141.55,Recon
0.8705273628234863,19418.8,8.2,52.9,34.422618650809525,34.422618650809525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.1,0.0,4.3,36.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16952.2,66.0,4350.0,1130.5561748524092,1744.8014841198758,82.5,166438138.8385081,13.5,47.4658470674295,2471.801772058411,3065208.8051410853,1.0,244.6,Recon
22.350199842453,421426.3,6.0,110.0,42.09916436081024,42.09916436081024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.6,0.0,169.4,724.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,439.2,66.0,138.0,79.45265873015873,26.556357172163462,75.7,0.0099697828292846,5.5,12.58611315011985,37.55636048009758,902.2821330152432,0.8,38.5,Recon
0.0448704719543457,4053.0,6.0,64.0,200.5780388123985,200.5780388123985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1023.0,66.0,66.0,66.0,0.0,66.0,166429007.2891612,13.5,11.489125293076055,0.0,0.0,0.0,244.6,Recon
0.9643943548202516,48890.6,6.0,80.8,44.767466306973375,44.767466306973375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.7,46.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7325.4,355.6,2962.0,1465.4131746031746,928.4761737438188,1244.0,0.0024692058563232,5.5,53.53026273282292,1313.063597248787,1001142.2684230284,0.9,38.5,Recon
34.41843147277832,513.9,11.4,89.1,141.59933293672185,141.59933293672185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,841.6,69.8,328.7,152.510873015873,110.0382160975524,137.1,0.0056879043579101,5.5,17.337874527275197,155.6175375845,13532.92698179642,0.9,38.5,Recon
26.17716808319092,434.0,6.0,50.3,23.674510218181645,23.674510218181645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,315.0,54.8,58.8,57.316825396825394,1.5008793004644372,58.0,0.0045448064804077,5.5,10.706617388594363,2.122563862201851,2.9968515998992187,0.8,38.5,Recon
7.884294843673706,490539.0,6.0,62.2,55.17224351646276,55.17224351646276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,36.4,551.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5890.8,733.3,1514.0,1218.0206746031747,334.8585580982744,762.7,0.0148141145706176,5.5,48.973078560808986,473.5615143392786,201110.31550603115,0.6,38.5,Recon
2.086615657806397,3426.4,7.5,85.0,66.19374239362274,66.19374239362274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4390.3,54.0,1514.0,283.1788874799092,376.2118641283007,276.2,166421177.5813019,13.5,23.83190058619605,533.042647017526,143144.02812035425,1.0,244.6,Recon
21.37380740642548,574737.5,17.0,57.9,60.671761550490615,60.671761550490615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1776.5,46.0,534.0,258.2575396825397,235.61132004646169,323.0,0.0055333852767944,5.5,21.28436514228469,333.20472425833395,79492.11779132023,0.7,38.5,Spoofing
7.483806872367859,3797791.6,6.0,58.3,424.59569297195,424.59569297195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.6,3177.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8182.2,66.0,2382.8,1102.5266666666666,980.667074277926,2093.2,0.000814414024353,5.5,41.98754017505055,1386.872676616587,1379134.096825397,0.7,38.5,Spoofing
4.6095339298248295,83215.1,13.6,44.7,84.3023205834141,84.3023205834141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,479.6,61.4,206.8,99.7320238095238,61.024564857250745,81.3,0.0035627126693725,5.5,13.944829719156989,86.30176725904055,4168.9250066609975,0.9,38.5,Spoofing
12.040626931190491,2757.2,12.1,99.9,3.2485502474512806,3.2485502474512806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1460.0,50.0,187.0,94.17753751322635,39.60788400531027,94.0,166854518.75674063,13.5,13.713899336565715,56.135952402353226,1612.3365113566597,1.0,244.6,Spoofing
0.4484354496002197,1791366.0,6.0,64.0,2846.563362952977,2846.563362952977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,225.0,1275.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,3.6001205444335937e-06,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Spoofing
0.966373896598816,47299.4,6.0,206.5,45.4920202521918,45.4920202521918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,2.4,0.2,12.0,48.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13491.9,124.4,9203.0,2674.4376190476187,3317.9823687257003,1666.2,0.001617693901062,5.5,70.03740828557297,4692.335665566693,12584058.167895691,0.9,38.5,Spoofing
41.38948791027069,1865480.5,15.9,68.3,78.60431183892415,78.60431183892415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,477.8,51.0,144.2,86.69154761904763,38.98576170827371,78.1,0.0015234947204589,5.5,13.12829301031292,55.134192947286365,1695.3682935090703,0.9,38.5,Spoofing
0.4387803554534912,1351847.8,6.0,87.6,3056.05881810273,3056.05881810273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.7,1340.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16047.4,94.0,2858.0,1038.94330576716,1093.1562448241637,920.4,166854627.4367344,13.5,45.66611735942298,1547.1511660277677,1197438.4553504686,1.0,244.6,Spoofing
2.45504949092865,235.0,17.0,64.0,0.6028695094637542,0.6028695094637542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1457.0,94.0,94.0,94.0,0.0,94.0,166861236.37453133,13.5,13.711309200802088,0.0,0.0,0.0,244.6,Spoofing
11.25773310661316,4025255.0,6.0,64.0,311.56361260039023,311.56361260039023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3507.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,3.790855407714844e-06,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Spoofing
2.6566340923309326,634965.6,5.5,82.6,1040.8847155508197,1040.8847155508197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,478.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1861.0,58.8,538.0,110.52788586628373,130.89069689916013,378.0,166612646.9644373,13.5,14.384491719878032,186.65123498664943,50199.74017096068,1.0,244.6,Spoofing
0.0157667875289917,41369.4,6.0,247.0,920.2236749124512,920.2236749124512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,14.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,41525.4,156.0,2922.0,2677.3837070746586,731.1282639676958,2779.2,166603813.3757655,13.5,73.16028534117422,1036.1566290108956,538282.0541516338,1.0,244.6,Spoofing
40.74500811100006,3123507.0,6.0,55.6,62.59662483247652,62.59662483247652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2550.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11161.0,54.0,4926.0,686.7709619757608,1252.2265440063768,1446.0,166862500.13283122,13.5,36.34343813559112,1775.640280467284,1744927.002944104,1.0,244.6,Spoofing
16.30712311267853,4880.0,5.5,81.7,61.87641608425554,61.87641608425554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,6.9,18.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4851.4,66.0,1835.5,303.0368714820611,452.3212122250763,424.1,166853547.658997,13.5,24.48917795667996,641.6082492761279,247069.75407952708,1.0,244.6,Spoofing
24.062465524673463,1746.9,14.8,92.1,288692.89307495736,288692.89307495736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,510.0,58.0,119.0,82.38900793650794,25.636899254885872,109.8,0.0183772087097167,5.5,12.73677519712175,36.25605062345229,1144.7742824861427,0.9,38.5,Spoofing
50.69530119895935,173826.4,6.0,64.0,104.87592976642443,104.87592976642443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.9,171.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,648.2,66.0,351.2,94.52,85.56,351.2,4.889965057373047e-05,5.5,12.990495767524845,121.00011239664202,73205.13600000001,0.1,38.5,Web-Based
52.39308035373688,1970.4,9.2,107.7,0.3294926952079192,0.3294926952079192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1753.9,54.0,230.0,113.56393082364832,65.12391747679263,119.2,167638869.87661308,13.5,15.067528814952643,92.34597239182013,4271.864161566392,1.0,244.6,Web-Based
92.63567078113556,12881.0,10.4,73.8,2.829698935569701,2.829698935569701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,59.3,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,481.6,54.8,155.6,80.28698412698414,35.900122841297254,89.2,0.0295583009719848,5.5,12.589439613529064,50.77044061302271,2034.5174275636184,0.9,38.5,Web-Based
977.4243865013124,6236.5,13.7,68.6,1.2263437969666997,1.2263437969666997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1041.0,61.2,316.2,186.199126984127,103.72944810483004,174.5,0.0139355897903442,5.5,19.09712284528301,146.69559232732678,12053.38911936256,0.9,38.5,Web-Based
33.061610388755795,21682.4,7.1,151.5,1.1357870098534022,1.1357870098534022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,33.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1801.7,54.0,230.0,116.92692092307418,58.26793311562567,100.3,167639150.7095732,13.5,15.302448541661656,82.52402370267266,3412.2455901813146,1.0,244.6,Web-Based
1.146073627471924,147727.0,6.0,57.2,122.58480514194576,122.58480514194576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,139.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16017.0,66.0,2922.0,1011.7309360814623,995.593241577636,1208.4,167639014.9616087,13.5,44.98562953380758,1407.9383746481822,993881.1527740476,1.0,244.6,Web-Based
1469.8110372304916,24437.7,6.6,99.8,0.1556072451988745,0.1556072451988745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.7,217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1795.7,57.6,230.0,116.58194910739414,60.750215817582,93.3,167629852.4949552,13.5,15.27132343122543,86.11588530885497,3709.664840868853,1.0,244.6,Web-Based
